"pclass","survived","name","sex","age","sibsp","parch","ticket","fare","cabin","embarked","boat","body","home.dest","has_cabin_number"
1,0,Ostby, Mr. Engelhart Cornelius,male,NULL,0,1,113509,61.9792,B30,C,None,234,Providence, RI,1
1,0,Ovies y Rodriguez, Mr. Servando,male,NULL,0,0,PC 17562,27.7208,D43,C,None,189,?Havana, Cuba,1
1,0,Parr, Mr. William Henry Marsh,male,NA,0,0,112052,0,,S,None,NA,Belfast,0
1,0,Partner, Mr. Austen,male,NULL,0,0,113043,28.5,C124,S,None,166,Surbiton Hill, Surrey,1
1,0,Payne, Mr. Vivian Ponsonby,male,NULL,0,0,12749,93.5,B24,S,None,NA,Montreal, PQ,1
1,0,Pears, Mr. Thomas Clinton,male,NULL,1,0,113776,66.6,C2,S,None,NA,Isleworth, England,1
1,1,Pears, Mrs. Thomas (Edith Wearne),female,NULL,1,0,113776,66.6,C2,S,NULL,NA,Isleworth, England,1
1,0,Penasco y Castellana, Mr. Victor de Satode,male,NULL,1,0,PC 17758,108.9,C65,C,None,NA,Madrid, Spain,1
1,1,Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo),female,NULL,1,0,PC 17758,108.9,C65,C,NULL,NA,Madrid, Spain,1
1,1,Perreault, Miss. Anne,female,NULL,0,0,12749,93.5,B73,S,NULL,NA,,1
1,1,Peuchen, Major. Arthur Godfrey,male,NULL,0,0,113786,30.5,C104,S,NULL,NA,Toronto, ON,1
1,0,Porter, Mr. Walter Chamberlain,male,NULL,0,0,110465,52,C110,S,None,207,Worcester, MA,1
1,1,Potter, Mrs. Thomas Jr (Lily Alexenia Wilson),female,NULL,0,1,11767,83.1583,C50,C,NULL,NA,Mt Airy, Philadelphia, PA,1
1,0,Reuchlin, Jonkheer. John George,male,NULL,0,0,19972,0,,S,None,NA,Rotterdam, Netherlands,0
1,1,Rheims, Mr. George Alexander Lucien,male,NA,0,0,PC 17607,39.6,,S,NULL,NA,Paris /  New York, NY,0
1,0,Ringhini, Mr. Sante,male,NULL,0,0,PC 17760,135.6333,,C,None,232,,0
1,0,Robbins, Mr. Victor,male,NA,0,0,PC 17757,227.525,,C,None,NA,,0
1,1,Robert, Mrs. Edward Scott (Elisabeth Walton McMillan),female,NULL,0,1,24160,211.3375,B3,S,NULL,NA,St Louis, MO,1
1,0,Roebling, Mr. Washington Augustus II,male,NULL,0,0,PC 17590,50.4958,A24,S,None,NA,Trenton, NJ,1
1,1,Romaine, Mr. Charles Hallace ("Mr C Rolmane"),male,NULL,0,0,111428,26.55,,S,NULL,NA,New York, NY,0
1,0,Rood, Mr. Hugh Roscoe,male,NA,0,0,113767,50,A32,S,None,NA,Seattle, WA,1
1,1,Rosenbaum, Miss. Edith Louise,female,NULL,0,0,PC 17613,27.7208,A11,C,NULL,NA,Paris, France,1
1,0,Rosenshine, Mr. George ("Mr George Thorne"),male,NULL,0,0,PC 17585,79.2,,C,None,16,New York, NY,0
1,0,Ross, Mr. John Hugo,male,NULL,0,0,13049,40.125,A10,C,None,NA,Winnipeg, MB,1
1,1,Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards),female,NULL,0,0,110152,86.5,B77,S,NULL,NA,London  Vancouver, BC,1
1,0,Rothschild, Mr. Martin,male,NULL,1,0,PC 17603,59.4,,C,None,NA,New York, NY,0
1,1,Rothschild, Mrs. Martin (Elizabeth L. Barrett),female,NULL,1,0,PC 17603,59.4,,C,NULL,NA,New York, NY,0
1,0,Rowe, Mr. Alfred G,male,NULL,0,0,113790,26.55,,S,None,109,London,0
1,1,Ryerson, Master. John Borie,male,NULL,2,2,PC 17608,262.375,B57 B59 B63 B66,C,NULL,NA,Haverford, PA / Cooperstown, NY,1
1,1,Ryerson, Miss. Emily Borie,female,NULL,2,2,PC 17608,262.375,B57 B59 B63 B66,C,NULL,NA,Haverford, PA / Cooperstown, NY,1
1,1,Ryerson, Miss. Susan Parker "Suzette",female,NULL,2,2,PC 17608,262.375,B57 B59 B63 B66,C,NULL,NA,Haverford, PA / Cooperstown, NY,1
1,0,Ryerson, Mr. Arthur Larned,male,NULL,1,3,PC 17608,262.375,B57 B59 B63 B66,C,None,NA,Haverford, PA / Cooperstown, NY,1
1,1,Ryerson, Mrs. Arthur Larned (Emily Maria Borie),female,NULL,1,3,PC 17608,262.375,B57 B59 B63 B66,C,NULL,NA,Haverford, PA / Cooperstown, NY,1
1,1,Saalfeld, Mr. Adolphe,male,NA,0,0,19988,30.5,C106,S,NULL,NA,Manchester, England,1
1,1,Sagesser, Mlle. Emma,female,NULL,0,0,PC 17477,69.3,B35,C,NULL,NA,,1
1,1,Salomon, Mr. Abraham L,male,NA,0,0,111163,26,,S,NULL,NA,New York, NY,0
1,1,Schabert, Mrs. Paul (Emma Mock),female,NULL,1,0,13236,57.75,C28,C,NULL,NA,New York, NY,1
1,1,Serepeca, Miss. Augusta,female,NULL,0,0,113798,31,,C,NULL,NA,,0
1,1,Seward, Mr. Frederic Kimber,male,NULL,0,0,113794,26.55,,S,NULL,NA,New York, NY,0
1,1,Shutes, Miss. Elizabeth W,female,NULL,0,0,PC 17582,153.4625,C125,S,NULL,NA,New York, NY / Greenwich CT,1
1,1,Silverthorne, Mr. Spencer Victor,male,NULL,0,0,PC 17475,26.2875,E24,S,NULL,NA,St Louis, MO,1
1,0,Silvey, Mr. William Baird,male,NULL,1,0,13507,55.9,E44,S,None,NA,Duluth, MN,1
1,1,Silvey, Mrs. William Baird (Alice Munger),female,NULL,1,0,13507,55.9,E44,S,NULL,NA,Duluth, MN,1
1,1,Simonius-Blumer, Col. Oberst Alfons,male,NULL,0,0,13213,35.5,A26,C,NULL,NA,Basel, Switzerland,1
1,1,Sloper, Mr. William Thompson,male,NULL,0,0,113788,35.5,A6,S,NULL,NA,New Britain, CT,1
1,0,Smart, Mr. John Montgomery,male,NULL,0,0,113792,26.55,,S,None,NA,New York, NY,0
1,0,Smith, Mr. James Clinch,male,NULL,0,0,17764,30.6958,A7,C,None,NA,St James, Long Island, NY,1
1,0,Smith, Mr. Lucien Philip,male,NULL,1,0,13695,60,C31,S,None,NA,Huntington, WV,1
1,0,Smith, Mr. Richard William,male,NA,0,0,113056,26,A19,S,None,NA,Streatham, Surrey,1
1,1,Smith, Mrs. Lucien Philip (Mary Eloise Hughes),female,NULL,1,0,13695,60,C31,S,NULL,NA,Huntington, WV,1
1,1,Snyder, Mr. John Pillsbury,male,NULL,1,0,21228,82.2667,B45,S,NULL,NA,Minneapolis, MN,1
1,1,Snyder, Mrs. John Pillsbury (Nelle Stevenson),female,NULL,1,0,21228,82.2667,B45,S,NULL,NA,Minneapolis, MN,1
1,1,Spedden, Master. Robert Douglas,male,NULL,0,2,16966,134.5,E34,C,NULL,NA,Tuxedo Park, NY,1
1,1,Spedden, Mr. Frederic Oakley,male,NULL,1,1,16966,134.5,E34,C,NULL,NA,Tuxedo Park, NY,1
1,1,Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone),female,NULL,1,1,16966,134.5,E34,C,NULL,NA,Tuxedo Park, NY,1
1,0,Spencer, Mr. William Augustus,male,NULL,1,0,PC 17569,146.5208,B78,C,None,NA,Paris, France,1
1,1,Spencer, Mrs. William Augustus (Marie Eugenie),female,NA,1,0,PC 17569,146.5208,B78,C,NULL,NA,Paris, France,1
1,1,Stahelin-Maeglin, Dr. Max,male,NULL,0,0,13214,30.5,B50,C,NULL,NA,Basel, Switzerland,1
1,0,Stead, Mr. William Thomas,male,NULL,0,0,113514,26.55,C87,S,None,NA,Wimbledon Park, London / Hayling Island, Hants,1
1,1,Stengel, Mr. Charles Emil Henry,male,NULL,1,0,11778,55.4417,C116,C,NULL,NA,Newark, NJ,1
1,1,Stengel, Mrs. Charles Emil Henry (Annie May Morris),female,NULL,1,0,11778,55.4417,C116,C,NULL,NA,Newark, NJ,1
1,1,Stephenson, Mrs. Walter Bertram (Martha Eustis),female,NULL,1,0,36947,78.2667,D20,C,NULL,NA,Haverford, PA,1
1,0,Stewart, Mr. Albert A,male,NA,0,0,PC 17605,27.7208,,C,None,NA,Gallipolis, Ohio / ? Paris / New York,0
1,1,Stone, Mrs. George Nelson (Martha Evelyn),female,NULL,0,0,113572,80,B28,S,NULL,NA,Cincinatti, OH,1
1,0,Straus, Mr. Isidor,male,NULL,1,0,PC 17483,221.7792,C55 C57,S,None,96,New York, NY,1
1,0,Straus, Mrs. Isidor (Rosalie Ida Blun),female,NULL,1,0,PC 17483,221.7792,C55 C57,S,None,NA,New York, NY,1
1,0,Sutton, Mr. Frederick,male,NULL,0,0,36963,32.3208,D50,S,None,46,Haddenfield, NJ,1
1,1,Swift, Mrs. Frederick Joel (Margaret Welles Barron),female,NULL,0,0,17466,25.9292,D17,S,NULL,NA,Brooklyn, NY,1
1,1,Taussig, Miss. Ruth,female,NULL,0,2,110413,79.65,E68,S,NULL,NA,New York, NY,1
1,0,Taussig, Mr. Emil,male,NULL,1,1,110413,79.65,E67,S,None,NA,New York, NY,1
1,1,Taussig, Mrs. Emil (Tillie Mandelbaum),female,NULL,1,1,110413,79.65,E67,S,NULL,NA,New York, NY,1
1,1,Taylor, Mr. Elmer Zebley,male,NULL,1,0,19996,52,C126,S,NULL,NA,London /  East Orange, NJ,1
1,1,Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright),female,NA,1,0,19996,52,C126,S,NULL,NA,London /  East Orange, NJ,1
1,0,Thayer, Mr. John Borland,male,NULL,1,1,17421,110.8833,C68,C,None,NA,Haverford, PA,1
1,1,Thayer, Mr. John Borland Jr,male,NULL,0,2,17421,110.8833,C70,C,NULL,NA,Haverford, PA,1
1,1,Thayer, Mrs. John Borland (Marian Longstreth Morris),female,NULL,1,1,17421,110.8833,C68,C,NULL,NA,Haverford, PA,1
1,1,Thorne, Mrs. Gertrude Maybelle,female,NA,0,0,PC 17585,79.2,,C,NULL,NA,New York, NY,0
1,1,Tucker, Mr. Gilbert Milligan Jr,male,NULL,0,0,2543,28.5375,C53,C,NULL,NA,Albany, NY,1
1,0,Uruchurtu, Don. Manuel E,male,NULL,0,0,PC 17601,27.7208,,C,None,NA,Mexico City, Mexico,0
1,0,Van der hoef, Mr. Wyckoff,male,NULL,0,0,111240,33.5,B19,S,None,245,Brooklyn, NY,1
1,0,Walker, Mr. William Anderson,male,NULL,0,0,36967,34.0208,D46,S,None,NA,East Orange, NJ,1
1,1,Ward, Miss. Anna,female,NULL,0,0,PC 17755,512.3292,,C,NULL,NA,,0
1,0,Warren, Mr. Frank Manley,male,NULL,1,0,110813,75.25,D37,C,None,NA,Portland, OR,1
1,1,Warren, Mrs. Frank Manley (Anna Sophia Atkinson),female,NULL,1,0,110813,75.25,D37,C,NULL,NA,Portland, OR,1
1,0,Weir, Col. John,male,NULL,0,0,113800,26.55,,S,None,NA,England Salt Lake City, Utah,0
1,0,White, Mr. Percival Wayland,male,NULL,0,1,35281,77.2875,D26,S,None,NA,Brunswick, ME,1
1,0,White, Mr. Richard Frasar,male,NULL,0,1,35281,77.2875,D26,S,None,169,Brunswick, ME,1
1,1,White, Mrs. John Stuart (Ella Holmes),female,NULL,0,0,PC 17760,135.6333,C32,C,NULL,NA,New York, NY / Briarcliff Manor NY,1
1,1,Wick, Miss. Mary Natalie,female,NULL,0,2,36928,164.8667,C7,S,NULL,NA,Youngstown, OH,1
1,0,Wick, Mr. George Dennick,male,NULL,1,1,36928,164.8667,,S,None,NA,Youngstown, OH,0
1,1,Wick, Mrs. George Dennick (Mary Hitchcock),female,NULL,1,1,36928,164.8667,,S,NULL,NA,Youngstown, OH,0
1,0,Widener, Mr. George Dunton,male,NULL,1,1,113503,211.5,C80,C,None,NA,Elkins Park, PA,1
1,0,Widener, Mr. Harry Elkins,male,NULL,0,2,113503,211.5,C82,C,None,NA,Elkins Park, PA,1
1,1,Widener, Mrs. George Dunton (Eleanor Elkins),female,NULL,1,1,113503,211.5,C80,C,NULL,NA,Elkins Park, PA,1
1,1,Willard, Miss. Constance,female,NULL,0,0,113795,26.55,,S,NULL,NA,Duluth, MN,0
1,0,Williams, Mr. Charles Duane,male,NULL,0,1,PC 17597,61.3792,,C,None,NA,Geneva, Switzerland / Radnor, PA,0
1,1,Williams, Mr. Richard Norris II,male,NULL,0,1,PC 17597,61.3792,,C,NULL,NA,Geneva, Switzerland / Radnor, PA,0
1,0,Williams-Lambert, Mr. Fletcher Fellows,male,NA,0,0,113510,35,C128,S,None,NA,London, England,1
1,1,Wilson, Miss. Helen Alice,female,NULL,0,0,16966,134.5,E39 E41,C,NULL,NA,,1
1,1,Woolner, Mr. Hugh,male,NA,0,0,19947,35.5,C52,S,NULL,NA,London, England,1
1,0,Wright, Mr. George,male,NULL,0,0,113807,26.55,,S,None,NA,Halifax, NS,0
1,1,Young, Miss. Marie Grice,female,NULL,0,0,PC 17760,135.6333,C32,C,NULL,NA,New York, NY / Washington, DC,1
2,0,Abelson, Mr. Samuel,male,NULL,1,0,P/PP 3381,24,,C,None,NA,Russia New York, NY,0
2,1,Abelson, Mrs. Samuel (Hannah Wizosky),female,NULL,1,0,P/PP 3381,24,,C,NULL,NA,Russia New York, NY,0
2,0,Aldworth, Mr. Charles Augustus,male,NULL,0,0,248744,13,,S,None,NA,Bryn Mawr, PA, USA,0
2,0,Andrew, Mr. Edgardo Samuel,male,NULL,0,0,231945,11.5,,S,None,NA,Buenos Aires, Argentina / New Jersey, NJ,0
2,0,Andrew, Mr. Frank Thomas,male,NULL,0,0,C.A. 34050,10.5,,S,None,NA,Cornwall, England Houghton, MI,0
2,0,Angle, Mr. William A,male,NULL,1,0,226875,26,,S,None,NA,Warwick, England,0
2,1,Angle, Mrs. William A (Florence "Mary" Agnes Hughes),female,NULL,1,0,226875,26,,S,NULL,NA,Warwick, England,0
2,0,Ashby, Mr. John,male,NULL,0,0,244346,13,,S,None,NA,West Hoboken, NJ,0
2,0,Bailey, Mr. Percy Andrew,male,NULL,0,0,29108,11.5,,S,None,NA,Penzance, Cornwall / Akron, OH,0
2,0,Baimbrigge, Mr. Charles Robert,male,NULL,0,0,C.A. 31030,10.5,,S,None,NA,Guernsey,0
2,1,Ball, Mrs. (Ada E Hall),female,NULL,0,0,28551,13,D,S,NULL,NA,Bristol, Avon / Jacksonville, FL,1
2,0,Banfield, Mr. Frederick James,male,NULL,0,0,C.A./SOTON 34068,10.5,,S,None,NA,Plymouth, Dorset / Houghton, MI,0
2,0,Bateman, Rev. Robert James,male,NULL,0,0,S.O.P. 1166,12.525,,S,None,174,Jacksonville, FL,0
2,1,Beane, Mr. Edward,male,NULL,1,0,2908,26,,S,NULL,NA,Norwich / New York, NY,0
2,1,Beane, Mrs. Edward (Ethel Clarke),female,NULL,1,0,2908,26,,S,NULL,NA,Norwich / New York, NY,0
2,0,Beauchamp, Mr. Henry James,male,NULL,0,0,244358,26,,S,None,NA,England,0
2,1,Becker, Master. Richard F,male,NULL,2,1,230136,39,F4,S,NULL,NA,Guntur, India / Benton Harbour, MI,1
2,1,Becker, Miss. Marion Louise,female,NULL,2,1,230136,39,F4,S,NULL,NA,Guntur, India / Benton Harbour, MI,1
2,1,Becker, Miss. Ruth Elizabeth,female,NULL,2,1,230136,39,F4,S,NULL,NA,Guntur, India / Benton Harbour, MI,1
2,1,Becker, Mrs. Allen Oliver (Nellie E Baumgardner),female,NULL,0,3,230136,39,F4,S,NULL,NA,Guntur, India / Benton Harbour, MI,1
2,1,Beesley, Mr. Lawrence,male,NULL,0,0,248698,13,D56,S,NULL,NA,London,1
2,1,Bentham, Miss. Lilian W,female,NULL,0,0,28404,13,,S,NULL,NA,Rochester, NY,0
2,0,Berriman, Mr. William John,male,NULL,0,0,28425,13,,S,None,NA,St Ives, Cornwall / Calumet, MI,0
2,0,Botsford, Mr. William Hull,male,NULL,0,0,237670,13,,S,None,NA,Elmira, NY / Orange, NJ,0
2,0,Bowenur, Mr. Solomon,male,NULL,0,0,211535,13,,S,None,NA,London,0
2,0,Bracken, Mr. James H,male,NULL,0,0,220367,13,,S,None,NA,Lake Arthur, Chavez County, NM,0
2,1,Brown, Miss. Amelia "Mildred",female,NULL,0,0,248733,13,F33,S,NULL,NA,London / Montreal, PQ,1
2,1,Brown, Miss. Edith Eileen,female,NULL,0,2,29750,39,,S,NULL,NA,Cape Town, South Africa / Seattle, WA,0
2,0,Brown, Mr. Thomas William Solomon,male,NULL,1,1,29750,39,,S,None,NA,Cape Town, South Africa / Seattle, WA,0
2,1,Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford),female,NULL,1,1,29750,39,,S,NULL,NA,Cape Town, South Africa / Seattle, WA,0
2,1,Bryhl, Miss. Dagmar Jenny Ingeborg ,female,NULL,1,0,236853,26,,S,NULL,NA,Skara, Sweden / Rockford, IL,0
2,0,Bryhl, Mr. Kurt Arnold Gottfrid,male,NULL,1,0,236853,26,,S,None,NA,Skara, Sweden / Rockford, IL,0
2,1,Buss, Miss. Kate,female,NULL,0,0,27849,13,,S,NULL,NA,Sittingbourne, England / San Diego, CA,0
2,0,Butler, Mr. Reginald Fenton,male,NULL,0,0,234686,13,,S,None,97,Southsea, Hants,0
2,0,Byles, Rev. Thomas Roussel Davids,male,NULL,0,0,244310,13,,S,None,NA,London,0
2,1,Bystrom, Mrs. (Karolina),female,NULL,0,0,236852,13,,S,None,NA,New York, NY,0
2,1,Caldwell, Master. Alden Gates,male,NULL,0,2,248738,29,,S,NULL,NA,Bangkok, Thailand / Roseville, IL,0
2,1,Caldwell, Mr. Albert Francis,male,NULL,1,1,248738,29,,S,NULL,NA,Bangkok, Thailand / Roseville, IL,0
2,1,Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh),female,NULL,1,1,248738,29,,S,NULL,NA,Bangkok, Thailand / Roseville, IL,0
2,1,Cameron, Miss. Clear Annie,female,NULL,0,0,F.C.C. 13528,21,,S,NULL,NA,Mamaroneck, NY,0
2,0,Campbell, Mr. William,male,NA,0,0,239853,0,,S,None,NA,Belfast,0
2,0,Carbines, Mr. William,male,NULL,0,0,28424,13,,S,None,18,St Ives, Cornwall / Calumet, MI,0
2,0,Carter, Mrs. Ernest Courtenay (Lilian Hughes),female,NULL,1,0,244252,26,,S,None,NA,London,0
2,0,Carter, Rev. Ernest Courtenay,male,NULL,1,0,244252,26,,S,None,NA,London,0
2,0,Chapman, Mr. Charles Henry,male,NULL,0,0,248731,13.5,,S,None,130,Bronx, NY,0
2,0,Chapman, Mr. John Henry,male,NULL,1,0,SC/AH 29037,26,,S,None,17,Cornwall / Spokane, WA,0
2,0,Chapman, Mrs. John Henry (Sara Elizabeth Lawry),female,NULL,1,0,SC/AH 29037,26,,S,None,NA,Cornwall / Spokane, WA,0
2,1,Christy, Miss. Julie Rachel,female,NULL,1,1,237789,30,,S,NULL,NA,London,0
2,1,Christy, Mrs. (Alice Frances),female,NULL,0,2,237789,30,,S,NULL,NA,London,0
2,0,Clarke, Mr. Charles Valentine,male,NULL,1,0,2003,26,,S,None,NA,England / San Francisco, CA,0
2,1,Clarke, Mrs. Charles V (Ada Maria Winfield),female,NULL,1,0,2003,26,,S,NULL,NA,England / San Francisco, CA,0
2,0,Coleridge, Mr. Reginald Charles,male,NULL,0,0,W./C. 14263,10.5,,S,None,NA,Hartford, Huntingdonshire,0
2,0,Collander, Mr. Erik Gustaf,male,NULL,0,0,248740,13,,S,None,NA,Helsinki, Finland Ashtabula, Ohio,0
2,1,Collett, Mr. Sidney C Stuart,male,NULL,0,0,28034,10.5,,S,NULL,NA,London / Fort Byron, NY,0
2,1,Collyer, Miss. Marjorie "Lottie",female,NULL,0,2,C.A. 31921,26.25,,S,NULL,NA,Bishopstoke, Hants / Fayette Valley, ID,0
2,0,Collyer, Mr. Harvey,male,NULL,1,1,C.A. 31921,26.25,,S,None,NA,Bishopstoke, Hants / Fayette Valley, ID,0
2,1,Collyer, Mrs. Harvey (Charlotte Annie Tate),female,NULL,1,1,C.A. 31921,26.25,,S,NULL,NA,Bishopstoke, Hants / Fayette Valley, ID,0
2,1,Cook, Mrs. (Selena Rogers),female,NULL,0,0,W./C. 14266,10.5,F33,S,NULL,NA,Pennsylvania,1
2,0,Corbett, Mrs. Walter H (Irene Colvin),female,NULL,0,0,237249,13,,S,None,NA,Provo, UT,0
2,0,Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller),female,NA,0,0,F.C.C. 13534,21,,S,None,NA,Upper Burma, India Pittsburgh, PA,0
2,0,Cotterill, Mr. Henry "Harry",male,NULL,0,0,29107,11.5,,S,None,NA,Penzance, Cornwall / Akron, OH,0
2,0,Cunningham, Mr. Alfred Fleming,male,NA,0,0,239853,0,,S,None,NA,Belfast,0
2,1,Davies, Master. John Morgan Jr,male,NULL,1,1,C.A. 33112,36.75,,S,NULL,NA,St Ives, Cornwall / Hancock, MI,0
2,0,Davies, Mr. Charles Henry,male,NULL,0,0,S.O.C. 14879,73.5,,S,None,NA,Lyndhurst, England,0
2,1,Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ,female,NULL,0,2,C.A. 33112,36.75,,S,NULL,NA,St Ives, Cornwall / Hancock, MI,0
2,1,Davis, Miss. Mary,female,NULL,0,0,237668,13,,S,NULL,NA,London / Staten Island, NY,0
2,0,de Brito, Mr. Jose Joaquim,male,NULL,0,0,244360,13,,S,None,NA,Portugal / Sau Paulo, Brazil,0
2,0,Deacon, Mr. Percy William,male,NULL,0,0,S.O.C. 14879,73.5,,S,None,NA,,0
2,0,del Carlo, Mr. Sebastiano,male,NULL,1,0,SC/PARIS 2167,27.7208,,C,None,295,Lucca, Italy / California,0
2,1,del Carlo, Mrs. Sebastiano (Argenia Genovesi),female,NULL,1,0,SC/PARIS 2167,27.7208,,C,NULL,NA,Lucca, Italy / California,0
2,0,Denbury, Mr. Herbert,male,NULL,0,0,C.A. 31029,31.5,,S,None,NA,Guernsey / Elizabeth, NJ,0
2,0,Dibden, Mr. William,male,NULL,0,0,S.O.C. 14879,73.5,,S,None,NA,New Forest, England,0
2,1,Doling, Miss. Elsie,female,NULL,0,1,231919,23,,S,None,NA,Southampton,0
2,1,Doling, Mrs. John T (Ada Julia Bone),female,NULL,0,1,231919,23,,S,None,NA,Southampton,0
2,0,Downton, Mr. William James,male,NULL,0,0,28403,26,,S,None,NA,Holley, NY,0
2,1,Drew, Master. Marshall Brines,male,NULL,0,2,28220,32.5,,S,NULL,NA,Greenport, NY,0
2,0,Drew, Mr. James Vivian,male,NULL,1,1,28220,32.5,,S,None,NA,Greenport, NY,0
2,1,Drew, Mrs. James Vivian (Lulu Thorne Christian),female,NULL,1,1,28220,32.5,,S,NULL,NA,Greenport, NY,0
2,1,Duran y More, Miss. Asuncion,female,NULL,1,0,SC/PARIS 2149,13.8583,,C,NULL,NA,Barcelona, Spain / Havana, Cuba,0
2,1,Duran y More, Miss. Florentina,female,NULL,1,0,SC/PARIS 2148,13.8583,,C,NULL,NA,Barcelona, Spain / Havana, Cuba,0
2,0,Eitemiller, Mr. George Floyd,male,NULL,0,0,29751,13,,S,None,NA,England / Detroit, MI,0
2,0,Enander, Mr. Ingvar,male,NULL,0,0,236854,13,,S,None,NA,Goteborg, Sweden / Rockford, IL,0
2,0,Fahlstrom, Mr. Arne Jonas,male,NULL,0,0,236171,13,,S,None,NA,Oslo, Norway Bayonne, NJ,0
2,0,Faunthorpe, Mr. Harry,male,NULL,1,0,2926,26,,S,None,286,England / Philadelphia, PA,0
2,1,Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson),female,NULL,1,0,2926,26,,S,NULL,NA,,0
2,0,Fillbrook, Mr. Joseph Charles,male,NULL,0,0,C.A. 15185,10.5,,S,None,NA,Cornwall / Houghton, MI,0
2,0,Fox, Mr. Stanley Hubert,male,NULL,0,0,229236,13,,S,None,236,Rochester, NY,0
2,0,Frost, Mr. Anthony Wood "Archie",male,NA,0,0,239854,0,,S,None,NA,Belfast,0
2,0,Funk, Miss. Annie Clemmer,female,NULL,0,0,237671,13,,S,None,NA,Janjgir, India / Pennsylvania,0
2,0,Fynney, Mr. Joseph J,male,NULL,0,0,239865,26,,S,None,322,Liverpool / Montreal, PQ,0
2,0,Gale, Mr. Harry,male,NULL,1,0,28664,21,,S,None,NA,Cornwall / Clear Creek, CO,0
2,0,Gale, Mr. Shadrach,male,NULL,1,0,28664,21,,S,None,NA,Cornwall / Clear Creek, CO,0
2,1,Garside, Miss. Ethel,female,NULL,0,0,243880,13,,S,NULL,NA,Brooklyn, NY,0
2,0,Gaskell, Mr. Alfred,male,NULL,0,0,239865,26,,S,None,NA,Liverpool / Montreal, PQ,0
2,0,Gavey, Mr. Lawrence,male,NULL,0,0,31028,10.5,,S,None,NA,Guernsey / Elizabeth, NJ,0
2,0,Gilbert, Mr. William,male,NULL,0,0,C.A. 30769,10.5,,S,None,NA,Cornwall,0
2,0,Giles, Mr. Edgar,male,NULL,1,0,28133,11.5,,S,None,NA,Cornwall / Camden, NJ,0
2,0,Giles, Mr. Frederick Edward,male,NULL,1,0,28134,11.5,,S,None,NA,Cornwall / Camden, NJ,0
2,0,Giles, Mr. Ralph,male,NULL,0,0,248726,13.5,,S,None,297,West Kensington, London,0
2,0,Gill, Mr. John William,male,NULL,0,0,233866,13,,S,None,155,Clevedon, England,0
2,0,Gillespie, Mr. William Henry,male,NULL,0,0,12233,13,,S,None,NA,Vancouver, BC,0
2,0,Givard, Mr. Hans Kristensen,male,NULL,0,0,250646,13,,S,None,305,,0
2,0,Greenberg, Mr. Samuel,male,NULL,0,0,250647,13,,S,None,19,Bronx, NY,0
2,0,Hale, Mr. Reginald,male,NULL,0,0,250653,13,,S,None,75,Auburn, NY,0
2,1,Hamalainen, Master. Viljo,male,NULL,1,1,250649,14.5,,S,NULL,NA,Detroit, MI,0
2,1,Hamalainen, Mrs. William (Anna),female,NULL,0,2,250649,14.5,,S,NULL,NA,Detroit, MI,0
2,0,Harbeck, Mr. William H,male,NULL,0,0,248746,13,,S,None,35,Seattle, WA / Toledo, OH,0
2,1,Harper, Miss. Annie Jessie "Nina",female,NULL,0,1,248727,33,,S,NULL,NA,Denmark Hill, Surrey / Chicago,0
2,0,Harper, Rev. John,male,NULL,0,1,248727,33,,S,None,NA,Denmark Hill, Surrey / Chicago,0
2,1,Harris, Mr. George,male,NULL,0,0,S.W./PP 752,10.5,,S,NULL,NA,London,0
2,0,Harris, Mr. Walter,male,NULL,0,0,W/C 14208,10.5,,S,None,NA,Walthamstow, England,0
2,1,Hart, Miss. Eva Miriam,female,NULL,0,2,F.C.C. 13529,26.25,,S,NULL,NA,Ilford, Essex / Winnipeg, MB,0
2,0,Hart, Mr. Benjamin,male,NULL,1,1,F.C.C. 13529,26.25,,S,None,NA,Ilford, Essex / Winnipeg, MB,0
2,1,Hart, Mrs. Benjamin (Esther Ada Bloomfield),female,NULL,1,1,F.C.C. 13529,26.25,,S,NULL,NA,Ilford, Essex / Winnipeg, MB,0
2,1,Herman, Miss. Alice,female,NULL,1,2,220845,65,,S,NULL,NA,Somerset / Bernardsville, NJ,0
2,1,Herman, Miss. Kate,female,NULL,1,2,220845,65,,S,NULL,NA,Somerset / Bernardsville, NJ,0
2,0,Herman, Mr. Samuel,male,NULL,1,2,220845,65,,S,None,NA,Somerset / Bernardsville, NJ,0
2,1,Herman, Mrs. Samuel (Jane Laver),female,NULL,1,2,220845,65,,S,NULL,NA,Somerset / Bernardsville, NJ,0
2,1,Hewlett, Mrs. (Mary D Kingcome) ,female,NULL,0,0,248706,16,,S,NULL,NA,India / Rapid City, SD,0
2,0,Hickman, Mr. Leonard Mark,male,NULL,2,0,S.O.C. 14879,73.5,,S,None,NA,West Hampstead, London / Neepawa, MB,0
